0,-160.0
1,-160.0
2,-160.0
3,-140.0
4,-160.0
5,-140.0
6,-160.0
7,-140.0
8,-120.0
9,-140.0
10,-140.0
11,-120.0
12,-120.0
13,-120.0
14,-100.0
15,-120.0
16,-100.0
17,-80.0
18,-100.0
19,-100.0
20,-60.0
21,-80.0
22,-40.0
23,-80.0
24,-60.0
25,-40.0
26,-80.0
27,-60.0
28,-60.0
29,-40.0
30,-60.0
31,-60.0
32,-60.0
33,-80.0
34,-40.0
35,-60.0
36,-60.0
37,-80.0
38,-40.0
39,-60.0
40,-60.0
41,-60.0
42,-40.0
43,-80.0
44,-60.0
45,-20.0
46,-40.0
47,0.0
48,-80.0
49,-40.0
50,-60.0
51,-40.0
52,-40.0
53,-40.0
54,-60.0
55,-40.0
56,-80.0
57,-80.0
58,-40.0
59,-80.0
60,-40.0
61,-20.0
62,-40.0
63,-60.0
64,-40.0
65,-40.0
66,-40.0
67,-60.0
68,-80.0
69,-60.0
70,-60.0
