0,1.3012064695358276
1,1.246382474899292
2,1.1691399812698364
3,1.0904494524002075
4,0.9996294379234314
5,0.8899148106575012
6,0.7679170370101929
7,0.6314827799797058
8,0.47483760118484497
9,0.3157663643360138
10,0.015161840245127678
11,-0.3266701400279999
12,-1.3386324644088745
13,-1.806522011756897
14,-2.812689781188965
15,-3.164705991744995
16,-3.4148194789886475
17,-3.7192678451538086
18,-4.588418483734131
19,-4.74036979675293
20,-4.781713485717773
21,-4.8421125411987305
22,-4.905949592590332
23,-4.9616193771362305
24,-5.06178617477417
25,-5.225301742553711
26,-5.83118200302124
27,-5.823768615722656
28,-5.733577728271484
29,-5.74609375
30,-5.777431488037109
31,-5.807746887207031
32,-5.766292572021484
33,-5.898674488067627
34,-5.89609432220459
35,-5.810022354125977
36,-5.678215980529785
37,-5.5199103355407715
38,-5.341416358947754
39,-5.143354892730713
40,-4.952369689941406
41,-4.683376789093018
42,-4.445626258850098
43,-4.16777229309082
44,-3.8765769004821777
45,-3.595540761947632
46,-3.2077062129974365
47,-2.8490846157073975
48,-2.473086357116699
49,-2.1115827560424805
50,-1.711332082748413
51,-1.1955983638763428
52,-0.7248773574829102
53,-0.3577648401260376
54,0.12524567544460297
55,1.0651686191558838
56,1.4800922870635986
57,2.292410135269165
58,5.9470133781433105
59,36.01897430419922
60,68.15699005126953
61,126.53532409667969
62,296.0354309082031
63,594.0765991210938
64,1696.8944091796875
65,4149.70947265625
66,10215.8603515625
67,19754.23046875
68,36199.4765625
69,52468.69921875
70,nan
