0,60000.0
1,120000.0
2,180000.0
3,240000.0
4,300000.0
5,360000.0
6,420000.0
7,480000.0
8,540000.0
9,600000.0
10,660000.0
11,720000.0
12,780000.0
13,840000.0
14,900000.0
15,960000.0
16,1020000.0
17,1080000.0
18,1140000.0
19,1200000.0
20,1260000.0
21,1320000.0
22,1380000.0
23,1440000.0
24,1500000.0
25,1560000.0
26,1620000.0
27,1680000.0
28,1740000.0
29,1800000.0
30,1860000.0
31,1920000.0
32,1980000.0
33,2040000.0
34,2100000.0
35,2160000.0
36,2220000.0
37,2280000.0
38,2340000.0
39,2400000.0
40,2460000.0
41,2520000.0
42,2580000.0
43,2640000.0
44,2700000.0
45,2760000.0
46,2820000.0
47,2880000.0
48,2940000.0
49,3000000.0
50,3060000.0
51,3120000.0
52,3180000.0
53,3240000.0
54,3300000.0
55,3360000.0
56,3420000.0
57,3480000.0
58,3540000.0
59,3600000.0
60,3660000.0
61,3720000.0
62,3780000.0
63,3840000.0
64,3900000.0
65,3960000.0
66,4020000.0
67,4080000.0
68,4140000.0
69,4200000.0
70,4260000.0
