0,60000.0
1,60000.0
2,60000.0
3,60000.0
4,60000.0
5,60000.0
6,60000.0
7,60000.0
8,60000.0
9,60000.0
10,60000.0
11,60000.0
12,60000.0
13,60000.0
14,60000.0
15,60000.0
16,60000.0
17,60000.0
18,60000.0
19,60000.0
20,60000.0
21,60000.0
22,60000.0
23,60000.0
24,60000.0
25,60000.0
26,60000.0
27,60000.0
28,60000.0
29,60000.0
30,60000.0
31,60000.0
32,60000.0
33,60000.0
34,60000.0
35,60000.0
36,60000.0
37,60000.0
38,60000.0
39,60000.0
40,60000.0
41,60000.0
42,60000.0
43,60000.0
44,60000.0
45,60000.0
46,60000.0
47,60000.0
48,60000.0
49,60000.0
50,60000.0
51,60000.0
52,60000.0
53,60000.0
54,60000.0
55,60000.0
56,60000.0
57,60000.0
58,60000.0
59,60000.0
60,60000.0
61,60000.0
62,60000.0
63,60000.0
64,60000.0
65,60000.0
66,60000.0
67,60000.0
68,60000.0
69,60000.0
70,60000.0
