0,-197.0
1,-194.4666748046875
2,-196.0
3,-193.33334350585938
4,-194.40000915527344
5,-193.0
6,-190.8000030517578
7,-189.40000915527344
8,-187.0
9,-189.33334350585938
10,-189.8000030517578
11,-185.93333435058594
12,-186.93333435058594
13,-179.33334350585938
14,-179.06666564941406
15,-175.4666748046875
16,-175.93333435058594
17,-173.93333435058594
18,-171.4666748046875
19,-168.1999969482422
20,-161.53334045410156
21,-167.86666870117188
22,-159.06666564941406
23,-162.93333435058594
24,-162.4666748046875
25,-160.13333129882812
26,-163.2666778564453
27,-162.33334350585938
28,-158.53334045410156
29,-159.13333129882812
30,-150.40000915527344
31,-156.53334045410156
32,-159.53334045410156
33,-155.73333740234375
34,-155.73333740234375
35,-157.8000030517578
36,-157.8000030517578
37,-156.86666870117188
38,-153.4666748046875
39,-156.0
40,-158.8000030517578
41,-153.86666870117188
42,-158.53334045410156
43,-163.0
44,-153.8000030517578
45,-153.53334045410156
46,-152.93333435058594
47,-152.40000915527344
48,-160.53334045410156
49,-153.06666564941406
50,-151.60000610351562
51,-157.4666748046875
52,-157.33334350585938
53,-155.6666717529297
54,-155.0
55,-155.0
56,-158.33334350585938
57,-157.93333435058594
58,-150.2666778564453
59,-161.1999969482422
60,-155.60000610351562
61,-156.13333129882812
62,-153.33334350585938
63,-158.86666870117188
64,-158.93333435058594
65,-151.73333740234375
66,-153.13333129882812
67,-155.93333435058594
68,-156.73333740234375
69,-156.33334350585938
70,-156.8000030517578
