0,60000.0
1,120000.0
2,180000.0
3,240000.0
4,300000.0
5,360000.0
6,420000.0
7,480000.0
8,540000.0
9,600000.0
10,660000.0
11,720000.0
12,780000.0
13,840000.0
14,900000.0
15,960000.0
16,1020000.0
17,1080000.0
18,1140000.0
19,1200000.0
20,1260000.0
21,1320000.0
22,1380000.0
23,1440000.0
24,1500000.0
25,1560000.0
26,1620000.0
27,1680000.0
28,1740000.0
29,1800000.0
30,1860000.0
31,1920000.0
32,1980000.0
33,2040000.0
34,2100000.0
35,2160000.0
36,2220000.0
37,2280000.0
38,2340000.0
39,2400000.0
40,2460000.0
41,2520000.0
42,2580000.0
43,2640000.0
44,2700000.0
45,2760000.0
46,2820000.0
47,2880000.0
48,2940000.0
49,3000000.0
50,3060000.0
51,3120000.0
52,3180000.0
53,3240000.0
54,3300000.0
55,3360000.0
56,3420000.0
57,3480000.0
58,3540000.0
59,3600000.0
60,3660000.0
61,3720000.0
62,3780000.0
63,3840000.0
64,3900000.0
65,3960000.0
66,4020000.0
67,4080000.0
68,4140000.0
69,4200000.0
70,4260000.0
71,4320000.0
72,4380000.0
73,4440000.0
74,4500000.0
75,4560000.0
76,4620000.0
77,4680000.0
78,4740000.0
79,4800000.0
80,4860000.0
81,4920000.0
82,4980000.0
83,5040000.0
84,5100000.0
85,5160000.0
86,5220000.0
87,5280000.0
88,5340000.0
89,5400000.0
90,5460000.0
91,5520000.0
92,5580000.0
93,5640000.0
94,5700000.0
95,5760000.0
96,5820000.0
97,5880000.0
98,5940000.0
99,6000000.0
100,6060000.0
101,6120000.0
102,6180000.0
103,6240000.0
104,6300000.0
105,6360000.0
106,6420000.0
107,6480000.0
108,6540000.0
109,6600000.0
110,6660000.0
111,6720000.0
112,6780000.0
113,6840000.0
114,6900000.0
115,6960000.0
116,7020000.0
117,7080000.0
118,7140000.0
119,7200000.0
120,7260000.0
121,7320000.0
122,7380000.0
123,7440000.0
124,7500000.0
125,7560000.0
126,7620000.0
127,7680000.0
128,7740000.0
129,7800000.0
130,7860000.0
