0,0.026636844500899315
1,0.005597836337983608
2,0.005873953457921743
3,0.0040552811697125435
4,0.003785894252359867
5,0.0022889948450028896
6,0.002525939140468836
7,0.0022034698631614447
8,0.0024551942478865385
9,0.004574582912027836
10,0.0043768128380179405
11,0.003937972243875265
12,0.006247636862099171
13,0.005004953593015671
14,0.004013318568468094
15,0.0052134208381175995
16,0.005073839332908392
17,0.004403822589665651
18,0.003862618701532483
19,0.004121680743992329
20,0.003706252435222268
21,0.0038484507240355015
22,0.003784982254728675
23,0.0035214130766689777
24,0.003725214395672083
25,0.0034625343978405
26,0.0036151171661913395
27,0.003932136110961437
28,0.003725178772583604
29,0.0033741944935172796
30,0.0037855971604585648
31,0.004052238073199987
32,0.00385704031214118
33,0.003399585373699665
34,0.003554818918928504
35,0.003515352727845311
36,0.0032626264728605747
37,0.003687962656840682
38,0.003597482806071639
39,0.0031122914515435696
40,0.003657972440123558
41,0.003710772143676877
42,0.0038122409023344517
43,0.004105817526578903
44,0.004042245913296938
45,0.0036553104873746634
46,0.003965459764003754
47,0.003634259570389986
48,0.0038411219138652086
49,0.004199924413114786
50,0.0033568686340004206
51,0.004116443917155266
52,0.0039714970625936985
53,0.004227389115840197
54,0.0043799662962555885
55,0.003830487607046962
56,0.00439187278971076
57,0.004076193552464247
58,0.004450155422091484
59,0.004406991880387068
60,0.004361232277005911
61,0.004632533527910709
62,0.004892905242741108
63,0.004844922572374344
64,0.004951185081154108
65,0.005294597242027521
66,0.005254443269222975
67,0.005027465056627989
68,0.005499821621924639
69,0.004873666446655989
70,0.0047635468654334545
71,0.004813709761947393
72,0.0056378222070634365
73,0.0051870932802557945
74,0.00600892398506403
75,0.0059940749779343605
76,0.006287701427936554
77,0.006838791538029909
78,0.006518787704408169
79,0.006240762770175934
80,0.00682199327275157
81,0.006841336842626333
82,0.007782089989632368
83,0.009403741918504238
84,0.008366347290575504
85,0.007877105847001076
86,0.008044792339205742
87,0.007823746651411057
88,0.013832250609993935
89,0.011890849098563194
90,0.010898699052631855
91,0.009584031067788601
92,0.008801765739917755
93,0.009989014826714993
94,0.010744456201791763
95,0.009822018444538116
96,0.013955900445580482
97,0.016110608354210854
98,0.009393906220793724
99,0.01010608859360218
100,0.011726360768079758
101,0.014274283312261105
102,0.01772375777363777
103,0.012261860072612762
104,0.012040012516081333
105,0.01887870393693447
106,0.01492776907980442
107,0.01657375879585743
108,0.022443082183599472
109,0.017234914004802704
110,0.01296238973736763
111,0.01831630803644657
112,0.017167650163173676
113,0.01581648737192154
114,0.013231411576271057
115,0.026107946410775185
116,0.019554784521460533
117,0.01620791107416153
118,0.016751760616898537
119,0.018095698207616806
120,0.012694181874394417
121,0.014943881891667843
122,0.01235821470618248
123,0.01620074175298214
124,0.021750465035438538
125,0.02015603519976139
126,0.01551230251789093
127,0.016660289838910103
128,0.01475250069051981
129,0.02104666270315647
130,0.020711971446871758
131,0.015839561820030212
