0,-195.2666778564453
1,-194.6666717529297
2,-196.53334045410156
3,-193.33334350585938
4,-194.4666748046875
5,-193.33334350585938
6,-190.6666717529297
7,-190.8000030517578
8,-191.8000030517578
9,-188.13333129882812
10,-187.40000915527344
11,-184.06666564941406
12,-181.2666778564453
13,-182.13333129882812
14,-179.1999969482422
15,-176.60000610351562
16,-175.53334045410156
17,-174.93333435058594
18,-169.53334045410156
19,-168.73333740234375
20,-167.13333129882812
21,-162.2666778564453
22,-166.1999969482422
23,-164.0
24,-161.2666778564453
25,-161.6666717529297
26,-155.86666870117188
27,-160.1999969482422
28,-154.13333129882812
29,-158.33334350585938
30,-155.2666778564453
31,-151.4666748046875
32,-157.06666564941406
33,-157.6666717529297
34,-151.2666778564453
35,-153.40000915527344
36,-150.40000915527344
37,-150.73333740234375
38,-151.6666717529297
39,-150.8000030517578
40,-149.06666564941406
41,-150.8000030517578
42,-154.13333129882812
43,-152.6666717529297
44,-149.60000610351562
45,-150.60000610351562
46,-151.60000610351562
47,-147.6666717529297
48,-145.4666748046875
49,-151.2666778564453
50,-147.93333435058594
51,-151.4666748046875
52,-148.93333435058594
53,-144.6666717529297
54,-141.06666564941406
55,-147.0
56,-150.13333129882812
57,-150.0
58,-146.53334045410156
59,-149.2666778564453
60,-142.8000030517578
61,-145.33334350585938
62,-144.0
63,-143.26666259765625
64,-141.86666870117188
65,-142.1999969482422
66,-144.40000915527344
67,-141.1999969482422
68,-143.93333435058594
69,-138.4666748046875
70,-139.1999969482422
71,-143.0
72,-144.93333435058594
73,-146.4666748046875
74,-143.8000030517578
75,-137.6666717529297
76,-144.13333129882812
77,-143.0
78,-142.73333740234375
79,-146.93333435058594
80,-142.1999969482422
81,-146.60000610351562
82,-140.86666870117188
83,-141.1999969482422
84,-141.60000610351562
85,-139.86666870117188
86,-140.4666748046875
87,-140.06666564941406
88,-145.86666870117188
89,-142.93333435058594
90,-140.53334045410156
91,-141.8000030517578
92,-146.06666564941406
93,-142.73333740234375
94,-139.53334045410156
95,-144.1999969482422
96,-141.53334045410156
97,-143.13333129882812
98,-143.73333740234375
99,-142.6666717529297
100,-142.93333435058594
101,-143.1999969482422
102,-143.8000030517578
103,-139.4666748046875
104,-144.53334045410156
105,-144.06666564941406
106,-144.06666564941406
107,-141.0
108,-145.6666717529297
109,-143.0
110,-144.4666748046875
111,-142.26666259765625
112,-139.53334045410156
113,-139.93333435058594
114,-145.06666564941406
115,-141.6666717529297
116,-140.8000030517578
117,-144.6666717529297
118,-145.53334045410156
119,-145.8000030517578
120,-144.53334045410156
121,-142.86666870117188
122,-137.93333435058594
123,-142.06666564941406
124,-143.73333740234375
125,-142.60000610351562
126,-142.4666748046875
127,-144.8000030517578
128,-144.06666564941406
129,-143.06666564941406
130,-144.53334045410156
131,-141.1999969482422
